id,friendly_url,name,alternate_name,post,latitude,longitude,bounds_northeast_latitude,bounds_northeast_longitude,bounds_southwest_latitude,bounds_southwest_longitude,viewport_northeast_latitude,viewport_northeast_longitude,viewport_southwest_latitude,viewport_southwest_longitude,type,parent_id,place_id,formatted_address,old_id
6098,waverton,Waverton,Waverton,2060,-33.837712,151.196982,-33.83269,151.204678,-33.847807,151.192937,-33.83269,151.204678,-33.847807,151.192937,suburb,101,ChIJ56WAAfquEmsRIM8yFmh9AQU,"Waverton NSW 2060, Australia",844
6099,kirribilli,Kirribilli,Kirribilli,2061,-33.84754,151.213145,-33.842451,151.220318,-33.852664,151.211521,-33.842451,151.220318,-33.852664,151.211521,suburb,101,ChIJE4sIK4quEmsR8LwyFmh9AQU,"Kirribilli NSW 2061, Australia",845
6100,milsons-point,Milsons Point,Milsons Point,2061,-33.846209,151.211334,-33.842344,151.213636,-33.850887,151.209352,-33.842344,151.213636,-33.850887,151.209352,suburb,101,ChIJxUaE3oquEmsRQMEyFmh9AQU,"Milsons Point NSW, Australia",846
6101,cammeray,Cammeray,Cammeray,2062,-33.822126,151.210371,-33.815733,151.226053,-33.829496,151.20488,-33.815733,151.226053,-33.829496,151.20488,suburb,101,ChIJkyYu2LuuEmsRMK8yFmh9AQU,"Cammeray NSW, Australia",847
6102,northbridge,Northbridge,Northbridge,2063,-33.8124,151.218987,-33.803738,151.232756,-33.818142,151.203093,-33.803738,151.232756,-33.818142,151.203093,postal_code,101,ChIJ7xBwMgWvEmsRwIe6P2t9ARw,"Northbridge NSW 2063, Australia",848
6103,artarmon,Artarmon,Artarmon,2064,-33.808859,151.184795,-33.801442,151.194568,-33.822492,151.175479,-33.801442,151.194568,-33.822492,151.175479,suburb,101,ChIJDbLtntmuEmsR0KsyFmh9AQU,"Artarmon NSW 2064, Australia",849
6104,crows-nest,Crows Nest,Crows Nest,2065,-33.825142,151.203676,-33.819965,151.209414,-33.831405,151.197853,-33.819965,151.209414,-33.831405,151.197853,suburb,101,ChIJQVclt-uuEmsRcLMyFmh9AQU,"Crows Nest NSW 2065, Australia",850
6105,greenwich,Greenwich,Greenwich,2065,-33.831607,151.186326,-33.816555,151.192574,-33.843354,151.178249,-33.816555,151.192574,-33.843354,151.178249,suburb,101,ChIJF6QmDR2vEmsRELkyFmh9AQU,"Greenwich NSW 2065, Australia",851
6106,naremburn,Naremburn,Naremburn,2065,-33.816663,151.201335,-33.812233,151.211429,-33.822221,151.192997,-33.812233,151.211429,-33.822221,151.192997,suburb,101,ChIJpW4gZuyuEmsR4MIyFmh9AQU,"Naremburn NSW 2065, Australia",852
6107,saint-leonards,Saint Leonards,St Leonards,2065,-33.823444,151.193583,-33.816533,151.200932,-33.82809,151.186717,-33.816533,151.200932,-33.82809,151.186717,suburb,101,ChIJM_IDxN2uEmsREMwyFmh9AQU,"St Leonards NSW 2065, Australia",854
6108,wollstonecraft,Wollstonecraft,Wollstonecraft,2065,-33.832752,151.191826,-33.8253,151.204284,-33.84101,151.18752,-33.8253,151.204284,-33.84101,151.18752,suburb,101,ChIJ60rzHuWuEmsRkNAyFmh9AQU,"Wollstonecraft NSW 2065, Australia",855
6109,lane-cove,Lane Cove,Lane Cove,2066,-33.814556,151.169895,-33.810739,151.18037,-33.8254,151.149656,-33.810739,151.18037,-33.8254,151.149656,suburb,101,ChIJnRMwPhWvEmsRkL0yFmh9AQU,"Lane Cove NSW, Australia",856
6110,lane-cove-north,Lane Cove North,Lane Cove North,2066,-33.806249,151.166443,-33.799196,151.179692,-33.812484,151.143133,-33.799196,151.179692,-33.812484,151.143133,suburb,101,ChIJjTJNUEivEmsRwEMzFmh9AQU,"Lane Cove North NSW, Australia",857
6111,lane-cove-west,Lane Cove West,Lane Cove West,2066,-33.815192,151.15205,-33.802941,151.163664,-33.824878,151.142035,-33.802941,151.163664,-33.824878,151.142035,suburb,101,ChIJWcUVG2ivEmsRoL0yFmh9AQU,"Lane Cove West NSW, Australia",858
6112,linley-point,Linley Point,Linley Point,2066,-33.824993,151.150296,-33.824542,151.152279,-33.829409,151.145443,-33.824542,151.152279,-33.829409,151.145443,suburb,101,ChIJZ7iA03uvEmsRgL4yFmh9AQU,"Linley Point NSW, Australia",859
6113,longueville,Longueville,Longueville,2066,-33.825523,151.172598,-33.821764,151.175258,-33.836192,151.160919,-33.821764,151.175258,-33.836192,151.160919,suburb,101,ChIJS5s9wA2vEmsR8L4yFmh9AQU,"Longueville NSW 2066, Australia",860
6114,northwood,Northwood,Northwood,2066,-33.826078,151.175201,-33.82509,151.182499,-33.83263,151.174158,-33.82509,151.182499,-33.83263,151.174158,suburb,101,ChIJCRjlswSvEmsRoMQyFmh9AQU,"Northwood NSW 2066, Australia",861
6115,riverview,Riverview,Riverview,2066,-33.824626,151.162143,-33.818379,151.169083,-33.830234,151.152206,-33.818379,151.169083,-33.830234,151.152206,suburb,101,ChIJWYuqfhmvEmsRkMgyFmh9AQU,"Riverview NSW, Australia",862
6116,chatswood,Chatswood,Chatswood,2067,-33.796076,151.183102,-33.784506,151.20297,-33.806806,151.162948,-33.784506,151.20297,-33.806806,151.162948,suburb,101,ChIJQQZjH9SoEmsRwLAyFmh9AQU,"Chatswood NSW 2067, Australia",863
6117,chatswood-west,Chatswood West,Chatswood West,2067,-33.794111,151.166159,-33.790723,151.16868,-33.801227,151.153201,-33.790723,151.16868,-33.801227,151.153201,suburb,101,ChIJ0fNGoEqvEmsR0LAyFmh9AQU,"Chatswood West NSW, Australia",864
6118,castlecrag,Castlecrag,Castlecrag,2068,-33.802513,151.21195,-33.794628,151.230728,-33.806296,151.209027,-33.794628,151.230728,-33.806296,151.209027,suburb,101,ChIJ2_8OVEWpEmsRQLAyFmh9AQU,"Castlecrag NSW, Australia",865
6119,middle-cove,Middle Cove,Middle Cove,2068,-33.794333,151.215922,-33.785341,151.222824,-33.798152,151.200885,-33.785341,151.222824,-33.798152,151.200885,suburb,101,ChIJjxUd80OpEmsR8MAyFmh9AQU,"Middle Cove NSW, Australia",866
6120,north-willoughby,North Willoughby,North Willoughby,2068,-33.795958,151.200609,-33.789785,151.208253,-33.801159,151.194383,-33.789785,151.208253,-33.801159,151.194383,suburb,101,ChIJi0mDyzOpEmsRcMQyFmh9AQU,"North Willoughby NSW 2068, Australia",867
6121,willoughby,Willoughby,Willoughby,2068,-33.805229,151.199361,-33.799881,151.211558,-33.812907,151.192609,-33.799881,151.211558,-33.812907,151.192609,suburb,101,ChIJAcW4aeGuEmsRUNAyFmh9AQU,"Willoughby NSW 2068, Australia",868
6122,willoughby-east,Willoughby East,Willoughby East,2068,-33.798754,151.206068,-33.794721,151.211518,-33.802594,151.200969,-33.794721,151.211518,-33.802594,151.200969,suburb,101,ChIJ1ekaHDepEmsREEkzFmh9AQU,"Willoughby East NSW 2068, Australia",869
6123,castle-cove,Castle Cove,Castle Cove,2069,-33.786017,151.20869,-33.778447,151.233093,-33.793278,151.196604,-33.778447,151.233093,-33.793278,151.196604,suburb,101,ChIJPSTOLmqpEmsRILAyFmh9AQU,"Castle Cove NSW, Australia",871
6124,roseville,Roseville,Roseville,2069,-33.784008,151.177542,-33.773044,151.200855,-33.793234,151.16173,-33.773044,151.200855,-33.793234,151.16173,suburb,101,ChIJZz61ed6oEmsRQMkyFmh9AQU,"Roseville NSW, Australia",872
6125,roseville-chase,Roseville Chase,Roseville Chase,2069,-33.778458,151.195176,-33.76761,151.208516,-33.78205,151.192695,-33.76761,151.208516,-33.78205,151.192695,suburb,101,ChIJWfXp1RGpEmsRUMkyFmh9AQU,"Roseville Chase NSW, Australia",873
6126,east-lindfield,East Lindfield,East Lindfield,2070,-33.767192,151.186797,-33.758655,151.198778,-33.77605,151.177858,-33.758655,151.198778,-33.77605,151.177858,suburb,101,ChIJh1hOPgKpEmsRkLUyFmh9AQU,"East Lindfield NSW, Australia",874
6127,lindfield,Lindfield,Lindfield,2070,-33.77567,151.169418,-33.765813,151.18323,-33.794245,151.144792,-33.765813,151.18323,-33.794245,151.144792,suburb,101,ChIJ6d8pr8CoEmsRcL4yFmh9AQU,"Lindfield NSW 2070, Australia",875
6128,east-killara,East Killara,East Killara,2071,-33.753783,151.176452,-33.746956,151.196117,-33.767733,151.168046,-33.746956,151.196117,-33.767733,151.168046,suburb,101,ChIJd67szlWoEmsRgLUyFmh9AQU,"East Killara NSW, Australia",877
6129,killara,Killara,Killara,2071,-33.765674,151.162501,-33.7545,151.177957,-33.783455,151.136622,-33.7545,151.177957,-33.783455,151.136622,suburb,101,ChIJ9ybyrpaoEmsRULwyFmh9AQU,"Killara NSW 2071, Australia",878
6130,gordon,Gordon,Gordon,2072,-33.754363,151.152023,-33.742575,151.171913,-33.770563,151.140146,-33.742575,151.171913,-33.770563,151.140146,suburb,101,ChIJuaDNFYmoEmsRkLgyFmh9AQU,"Gordon NSW 2072, Australia",879
6131,pymble,Pymble,Pymble,2073,-33.744008,151.141787,-33.729303,151.159327,-33.760967,151.120357,-33.729303,151.159327,-33.760967,151.120357,suburb,101,ChIJWaKKOb6oEmsRgMcyFmh9AQU,"Pymble NSW 2073, Australia",880
6132,west-pymble,West Pymble,West Pymble,2073,-33.761487,151.12885,-33.751943,151.142529,-33.775402,151.118514,-33.751943,151.142529,-33.775402,151.118514,suburb,101,ChIJxUltfhimEmsRoM8yFmh9AQU,"West Pymble NSW, Australia",881
6133,north-turramurra,North Turramurra,North Turramurra,2074,-33.713453,151.147177,-33.659778,151.171914,-33.722822,151.136903,-33.659778,151.171914,-33.722822,151.136903,suburb,101,ChIJYfMjLO1XDWsRUMQyFmh9AQU,"North Turramurra NSW, Australia",882
6134,south-turramurra,South Turramurra,South Turramurra,2074,-33.74912,151.112594,-33.740563,151.119684,-33.762803,151.097327,-33.740563,151.119684,-33.762803,151.097327,suburb,101,ChIJFSaDWk-mEmsRYMsyFmh9AQU,"South Turramurra NSW 2074, Australia",883
6135,turramurra,Turramurra,Turramurra,2074,-33.733541,151.127768,-33.715421,151.149812,-33.753584,151.104921,-33.715421,151.149812,-33.753584,151.104921,suburb,101,ChIJa85SZTmoEmsRsM0yFmh9AQU,"Turramurra NSW 2074, Australia",884
6136,warrawee,Warrawee,Warrawee,2074,-33.728963,151.121927,-33.719822,151.130304,-33.738475,151.112442,-33.719822,151.130304,-33.738475,151.112442,suburb,101,ChIJqdKcysanEmsRoM4yFmh9AQU,"Warrawee NSW 2074, Australia",885
6137,saint-ives,Saint Ives,St Ives,2075,-33.729895,151.160964,-33.697813,151.192018,-33.751771,151.147494,-33.697813,151.192018,-33.751771,151.147494,suburb,101,ChIJH6iRpiSoEmsR4MsyFmh9AQU,"St Ives NSW, Australia",886
6138,saint-ives-chase,Saint Ives Chase,St Ives Chase,2075,-33.710898,151.160035,-33.687807,151.176296,-33.717889,151.153366,-33.687807,151.176296,-33.717889,151.153366,suburb,101,ChIJ4X3pvsJXDWsR8MsyFmh9AQU,"St Ives Chase NSW, Australia",887
6139,normanhurst,Normanhurst,Normanhurst,2076,-33.72139,151.096768,-33.715269,151.10563,-33.732974,151.087365,-33.715269,151.10563,-33.732974,151.087365,suburb,101,ChIJ2bsk-KOnEmsRgMMyFmh9AQU,"Normanhurst NSW 2076, Australia",888
6140,north-wahroonga,North Wahroonga,North Wahroonga,2076,-33.705238,151.123105,-33.68422,151.143681,-33.708393,151.117002,-33.68422,151.143681,-33.708393,151.117002,suburb,101,ChIJpSdPPgVYDWsRYMQyFmh9AQU,"North Wahroonga NSW, Australia",889
6141,wahroonga,Wahroonga,Wahroonga,2076,-33.718331,151.11683,-33.701395,151.144398,-33.749031,151.08943,-33.701395,151.144398,-33.749031,151.08943,suburb,101,ChIJ88Scy6qpEmsRUM4yFmh9AQU,"Wahroonga NSW, Australia",890
6142,asquith,Asquith,Asquith,2077,-33.687853,151.108456,-33.67947,151.138314,-33.698146,151.101308,-33.67947,151.138314,-33.698146,151.101308,suburb,101,ChIJP8pEChNYDWsREKwyFmh9AQU,"Asquith NSW, Australia",891
6143,hornsby,Hornsby,Hornsby,2077,-33.703158,151.100481,-33.679396,151.120543,-33.718282,151.077223,-33.679396,151.120543,-33.718282,151.077223,suburb,101,ChIJDZApusWnEmsR4LoyFmh9AQU,"Hornsby NSW, Australia",892
6144,hornsby-heights,Hornsby Heights,Hornsby Heights,2077,-33.670985,151.09613,-33.62477,151.120871,-33.685875,151.079669,-33.62477,151.120871,-33.685875,151.079669,suburb,101,ChIJ69opmKxZDWsR8LoyFmh9AQU,"Hornsby Heights NSW, Australia",893
6145,waitara,Waitara,Waitara,2077,-33.711025,151.104299,-33.703653,151.111295,-33.715552,151.098655,-33.703653,151.111295,-33.715552,151.098655,suburb,101,ChIJuST4ApCnEmsRYM4yFmh9AQU,"Waitara NSW 2077, Australia",894
6146,mount-colah,Mount Colah,Mount Colah,2079,-33.670769,151.114999,-33.64737,151.1627,-33.68382,151.102431,-33.64737,151.1627,-33.68382,151.102431,suburb,101,ChIJ1Yw-Ey9YDWsRQMIyFmh9AQU,"Mount Colah NSW, Australia",895
6147,mount-kuring-gai,Mount Kuring-gai,Mount Kuring-gai,2080,-33.656439,151.134147,-33.617725,151.164268,-33.666636,151.114247,-33.617725,151.164268,-33.666636,151.114247,suburb,101,ChIJe2yP6eFZDWsRUMIyFmh9AQU,"Mount Kuring-gai NSW, Australia",896
6148,berowra,Berowra,Berowra,2081,-33.623661,151.15103,-33.609525,151.182437,-33.643887,151.129365,-33.609525,151.182437,-33.643887,151.129365,suburb,101,ChIJxe22pLNQDWsRoKkyFmh9AQU,"Berowra NSW, Australia",897
6149,cowan,Cowan,Cowan,2081,-33.589441,151.171054,-33.504274,151.198927,-33.614905,151.11628,-33.504274,151.198927,-33.614905,151.11628,suburb,101,ChIJ7f-N0mtQDWsRELMyFmh9AQU,"Cowan NSW, Australia",898
6150,sydney,Sydney,Sydney,2082,-33.59881,151.134494,-33.58142,151.157325,-33.621685,151.114751,-33.58142,151.157325,-33.621685,151.114751,postal_code,101,ChIJFc9jmHVaDWsRgJG6P2t9ARw,"Sydney NSW 2082, Australia",721
6151,berowra-waters,Berowra Waters,Berowra Waters,2082,-33.600659,151.125606,-33.59356,151.126844,-33.60902,151.114751,-33.59356,151.126844,-33.60902,151.114751,suburb,101,ChIJTXrP9xRaDWsRcD0zFmh9AQU,"Berowra Waters NSW, Australia",901
6152,bar-point,Bar Point,Bar Point,2083,-33.512599,151.163576,-33.472342,151.196691,-33.523377,151.14909,-33.472342,151.196691,-33.523377,151.14909,suburb,101,ChIJx4RjBD1PDWsRcNYyFmh9AQU,"Bar Point NSW, Australia",902
6153,brooklyn,Brooklyn,Brooklyn,2083,-33.548482,151.226163,-33.535643,151.252572,-33.623076,151.160765,-33.535643,151.252572,-33.623076,151.160765,suburb,101,ChIJ0TaV6cBRDWsRYK4yFmh9AQU,"Brooklyn NSW, Australia",903
6154,cheero-point,Cheero Point,Cheero Point,2083,-33.508864,151.192032,-33.507346,151.19451,-33.512915,151.191033,-33.507346,151.19451,-33.512915,151.191033,suburb,101,ChIJT6sQCfxODWsRGaRGTYIXXW8,"Cheero Point NSW, Australia",904
6155,cogra-bay,Cogra Bay,Cogra Bay,2083,-33.520259,151.22447,-33.516689,151.230986,-33.53623,151.217548,-33.516689,151.230986,-33.53623,151.217548,suburb,101,ChIJFaMqDX1ODWsRENgyFmh9AQU,"Cogra Bay NSW, Australia",905
6156,dangar-island,Dangar Island,Dangar Island,2083,-33.538316,151.241884,-33.536852,151.24379,-33.54258,151.234802,-33.536852,151.24379,-33.54258,151.234802,suburb,101,ChIJx-PTH9pNDWsRcNgyFmh9AQU,"Dangar Island NSW 2083, Australia",906
6157,mooney-mooney,Mooney Mooney,Mooney Mooney,2083,-33.527472,151.200927,-33.506684,151.227569,-33.53821,151.187627,-33.506684,151.227569,-33.53821,151.187627,suburb,101,ChIJ-4GCRcxPDWsRANwyFmh9AQU,"Mooney Mooney NSW, Australia",908
6158,cottage-point,Cottage Point,Cottage Point,2084,-33.615902,151.206809,-33.612352,151.207623,-33.622952,151.199085,-33.612352,151.207623,-33.622952,151.199085,suburb,101,ChIJlzqMiRZRDWsRALMyFmh9AQU,"Cottage Point NSW, Australia",909
6159,duffys-forest,Duffys Forest,Duffys Forest,2084,-33.671717,151.194993,-33.662249,151.205462,-33.687106,151.175461,-33.662249,151.205462,-33.687106,151.175461,suburb,101,ChIJtcDmgv5WDWsRALUyFmh9AQU,"Duffys Forest NSW 2084, Australia",910
6160,terrey-hills,Terrey Hills,Terrey Hills,2084,-33.683687,151.228582,-33.671661,151.237871,-33.710259,151.197112,-33.671661,151.237871,-33.710259,151.197112,suburb,101,ChIJ_263kmNWDWsRUM0yFmh9AQU,"Terrey Hills NSW 2084, Australia",911
6161,belrose,Belrose,Belrose,2085,-33.739446,151.209908,-33.700798,151.237468,-33.742683,151.187648,-33.700798,151.237468,-33.742683,151.187648,suburb,101,ChIJy_YAYAhWDWsRcKkyFmh9AQU,"Belrose NSW 2085, Australia",912
6162,davidson,Davidson,Davidson,2085,-33.743234,151.200995,-33.728306,151.203428,-33.749096,151.180561,-33.728306,151.203428,-33.749096,151.180561,suburb,101,ChIJMWjwzcupEmsRELQyFmh9AQU,"Davidson NSW 2085, Australia",914
6163,frenchs-forest,Frenchs Forest,Frenchs Forest,2086,-33.750048,151.226244,-33.736723,151.249516,-33.765456,151.192315,-33.736723,151.249516,-33.765456,151.192315,suburb,101,ChIJRa28VoupEmsRoLcyFmh9AQU,"Frenchs Forest NSW 2086, Australia",915
6164,forestville,Forestville,Forestville,2087,-33.762244,151.216456,-33.749443,151.229884,-33.774225,151.191193,-33.749443,151.229884,-33.774225,151.191193,suburb,101,ChIJcbTYVp-pEmsRkLcyFmh9AQU,"Forestville NSW, Australia",917
6165,killarney-heights,Killarney Heights,Killarney Heights,2087,-33.775087,151.218409,-33.763188,151.238651,-33.783642,151.204721,-33.763188,151.238651,-33.783642,151.204721,suburb,101,ChIJq4td5nmpEmsRYLwyFmh9AQU,"Killarney Heights NSW, Australia",918
6166,mosman,Mosman,Mosman,2088,-33.829225,151.24406,-33.802885,151.268799,-33.853479,151.228384,-33.802885,151.268799,-33.853479,151.228384,suburb,101,ChIJo_-SrTusEmsREMIyFmh9AQU,"Mosman NSW, Australia",919
6167,neutral-bay,Neutral Bay,Neutral Bay,2089,-33.837992,151.218987,-33.827667,151.22568,-33.846558,151.211408,-33.827667,151.22568,-33.846558,151.211408,postal_code,101,ChIJpf4wDPiuEmsRoIe6P2t9ARw,"Neutral Bay NSW 2089, Australia",921
6168,cremorne,Cremorne,Cremorne,2090,-33.82686,151.22602,-33.816577,151.232897,-33.838859,151.217124,-33.816577,151.232897,-33.838859,151.217124,suburb,101,ChIJ_2gHg6OuEmsRMLMyFmh9AQU,"Cremorne NSW 2090, Australia",923
6169,cremorne-point,Cremorne Point,Cremorne Point,2090,-33.847607,151.230974,-33.838588,151.232964,-33.848684,151.224785,-33.838588,151.232964,-33.848684,151.224785,suburb,101,ChIJfbVJS4OuEmsRQLMyFmh9AQU,"Cremorne Point NSW 2090, Australia",925
6170,sydney,Sydney,Sydney,2092,-33.792718,151.242303,-33.777555,151.254165,-33.804261,151.230654,-33.777555,151.254165,-33.804261,151.230654,postal_code,101,ChIJK3E00VupEmsR0Iy6P2t9ARw,"Sydney NSW 2092, Australia",721
6171,balgowlah,Balgowlah,Balgowlah,2093,-33.794508,151.265182,-33.786518,151.270393,-33.802379,151.252369,-33.786518,151.270393,-33.802379,151.252369,suburb,101,ChIJzwbb7l-pEmsRgKwyFmh9AQU,"Balgowlah NSW 2093, Australia",928
6172,balgowlah-heights,Balgowlah Heights,Balgowlah Heights,2093,-33.807012,151.262155,-33.800476,151.274582,-33.814139,151.255717,-33.800476,151.274582,-33.814139,151.255717,suburb,101,ChIJS6fPPParEmsRkKwyFmh9AQU,"Balgowlah Heights NSW 2093, Australia",929
6173,clontarf,Clontarf,Clontarf,2093,-33.805449,151.253101,-33.797879,151.263805,-33.817508,151.249756,-33.797879,151.263805,-33.817508,151.249756,suburb,101,ChIJU93uNO2rEmsRALIyFmh9AQU,"Clontarf NSW 2093, Australia",930
6174,manly-vale,Manly Vale,Manly Vale,2093,-33.783908,151.267257,-33.777766,151.276062,-33.788825,151.255056,-33.777766,151.276062,-33.788825,151.255056,suburb,101,ChIJB-vL7cerEmsRwL8yFmh9AQU,"Manly Vale NSW 2093, Australia",931
6175,north-balgowlah,North Balgowlah,North Balgowlah,2093,-33.786114,151.249819,-33.781772,151.261266,-33.792226,151.242634,-33.781772,151.261266,-33.792226,151.242634,suburb,101,ChIJ1QCnpcirEmsRkMMyFmh9AQU,"North Balgowlah NSW 2093, Australia",932
6176,fairlight,Fairlight,Fairlight,2094,-33.795741,151.275689,-33.787067,151.280908,-33.800917,151.267258,-33.787067,151.280908,-33.800917,151.267258,suburb,101,ChIJHUdDMLCrEmsRMLcyFmh9AQU,"Fairlight NSW 2094, Australia",933
6177,manly,Manly,Manly,2095,-33.798521,151.28612,-33.783025,151.307408,-33.823661,151.274722,-33.783025,151.307408,-33.823661,151.274722,suburb,101,ChIJfX8VVbCrEmsRsL8yFmh9AQU,"Manly NSW, Australia",934
6178,new-south-wales,New South Wales,NSW,2095,-33.806016,151.294778,-33.782958,151.307297,-33.82329,151.274722,-33.782958,151.307297,-33.82329,151.274722,postal_code,101,ChIJfX8VVbCrEmsRkIy6P2t9ARw,"New South Wales 2095, Australia",0
6179,curl-curl,Curl Curl,Curl Curl,2096,-33.769318,151.292159,-33.764952,151.298988,-33.775884,151.278561,-33.764952,151.298988,-33.775884,151.278561,suburb,101,ChIJxQQSN_KqEmsRoLMyFmh9AQU,"Curl Curl NSW, Australia",936
6180,freshwater,Freshwater,Freshwater,2096,-33.778908,151.284542,-33.769172,151.295105,-33.782967,151.274096,-33.769172,151.295105,-33.782967,151.274096,suburb,101,ChIJc5bZqU-qEmsRoLkyFmh9AQU,"Freshwater NSW 2096, Australia",937
6181,queenscliff,Queenscliff,Queenscliff,2096,-33.781277,151.283954,-33.779027,151.29126,-33.786639,151.278631,-33.779027,151.29126,-33.786639,151.278631,suburb,101,ChIJtYwbZP6qEmsRwMcyFmh9AQU,"Queenscliff NSW 2096, Australia",938
6182,collaroy,Collaroy,Collaroy,2097,-33.731979,151.30056,-33.724374,151.317765,-33.746335,151.289693,-33.724374,151.317765,-33.746335,151.289693,suburb,101,ChIJ8XcieEJVDWsRULIyFmh9AQU,"Collaroy NSW, Australia",939
6183,collaroy-beach,Collaroy Beach,Collaroy Beach,2097,-33.726363,151.299662,0,0,0,0,0,0,0,0,,101,ChIJm8kF6RRVDWsRNZAFvkq3IBQ,"Collaroy Beach, Collaroy NSW 2097, Australia",940
6184,collaroy-plateau,Collaroy Plateau,Collaroy Plateau,2097,-33.728065,151.286508,-33.722264,151.296459,-33.739286,151.273314,-33.722264,151.296459,-33.739286,151.273314,suburb,101,ChIJt1gGvHZVDWsRYLIyFmh9AQU,"Collaroy Plateau NSW, Australia",0
6185,wheeler-heights,Wheeler Heights,Wheeler Heights,2097,-33.729913,151.279419,-33.724913,151.283503,-33.733928,151.275639,-33.724913,151.283503,-33.733928,151.275639,suburb,101,ChIJweMmm51VDWsRg7fMWmbjp80,"Wheeler Heights NSW 2097, Australia",942
6186,cromer,Cromer,Cromer,2099,-33.74003,151.275926,-33.716057,151.291049,-33.745342,151.24538,-33.716057,151.291049,-33.745342,151.24538,suburb,101,ChIJ50mndpBVDWsRULMyFmh9AQU,"Cromer NSW, Australia",943
6187,dee-why,Dee Why,Dee Why,2099,-33.753562,151.28614,-33.740962,151.302689,-33.761261,151.277761,-33.740962,151.302689,-33.761261,151.277761,suburb,101,ChIJYe4rTodVDWsRQLQyFmh9AQU,"Dee Why NSW 2099, Australia",944
6188,narraweena,Narraweena,Narraweena,2099,-33.755611,151.275703,-33.74224,151.28174,-33.758043,151.263428,-33.74224,151.28174,-33.758043,151.263428,suburb,101,ChIJCXLSE3uqEmsRAMMyFmh9AQU,"Narraweena NSW 2099, Australia",945
6189,north-curl-curl,North Curl Curl,North Curl Curl,2099,-33.762686,151.290001,-33.758382,151.302185,-33.767256,151.279152,-33.758382,151.302185,-33.767256,151.279152,suburb,101,ChIJZUfaFI6qEmsRsMMyFmh9AQU,"North Curl Curl NSW, Australia",946
